timestamp,temp,rhum,prcp,wspd,pres,wdir,season
1659078000.0,16.7,,0.0,11.1,1018.9,33.0,summer
1691492400.0,16.0,,0.0,,,,summer
1666076400.0,9.3,,0.0,5.5,1028.3,45.0,autumn
1665921600.0,15.5,,0.0,13.0,1012.4,195.0,autumn
1664017200.0,15.2,,0.0,20.4,1016.6,5.0,autumn
1665478800.0,11.2,,0.0,,,,autumn
1687420800.0,20.5,,0.0,7.4,1019.1,321.0,summer
1677942000.0,5.9,,,14.8,1028.9,8.0,winter
1633471200.0,10.3,,,29.6,1009.7,269.0,autumn
1679032800.0,9.5,,0.0,9.3,1003.7,181.0,winter
1692273600.0,23.2,,,18.5,1019.4,94.0,summer
1618128000.0,3.4,,0.0,16.7,1018.7,357.0,spring
1624705200.0,19.3,,,11.1,1018.1,134.0,summer
1682150400.0,8.0,,0.0,7.4,1006.4,182.0,spring
1681430400.0,4.1,,0.0,9.3,1006.1,179.0,spring
1655215200.0,22.1,,0.0,13.0,1019.4,179.0,spring
1687104000.0,19.7,,2.1,,,,spring
1683655200.0,13.3,,0.1,,,,spring
1663084800.0,18.0,,0.2,11.1,1009.9,76.0,summer
1693198800.0,10.7,,0.0,9.3,1014.4,306.0,summer
1694008800.0,30.5,,0.0,,,,summer
1650700800.0,12.1,,0.0,,,,spring
1670742000.0,-3.6,,0.0,5.5,1008.6,28.0,autumn
1621699200.0,12.0,,0.1,14.8,1006.4,289.0,spring
1659830400.0,13.1,,0.0,3.7,1027.9,131.0,summer
1629064800.0,15.5,,0.0,,,,summer
1689534000.0,15.4,,0.0,16.7,1012.8,238.0,summer
1668934800.0,7.2,,0.0,11.1,1007.4,269.0,autumn
1662908400.0,21.2,,0.0,13.0,1017.3,179.0,summer
1648738800.0,5.4,,0.0,35.2,1010.3,11.0,spring
1646859600.0,7.9,,0.0,14.8,1017.4,141.0,winter
1668736800.0,8.1,,0.4,24.1,993.0,247.0,autumn
1693753200.0,24.4,,0.0,11.1,1026.4,118.0,summer
1617613200.0,5.6,,0.0,25.9,1017.7,344.0,spring
1662940800.0,15.6,,,,,,summer
1659330000.0,16.0,,0.0,,,,summer
1666256400.0,14.1,,0.5,5.5,1007.0,236.0,autumn
1690822800.0,18.5,,0.0,20.4,1002.2,260.0,summer
1685610000.0,13.6,,0.0,18.5,1025.7,45.0,spring
1688565600.0,19.1,,0.0,25.9,1012.1,271.0,summer
1637110800.0,7.1,,,9.3,1020.2,256.0,autumn
1632787200.0,10.4,,0.0,11.1,1019.1,209.0,autumn
1629586800.0,15.1,,1.2,9.3,1014.7,240.0,summer
1618977600.0,5.7,,,5.5,1019.0,38.0,spring
1681405200.0,9.2,,0.0,16.7,1004.7,251.0,spring
1651395600.0,11.7,,0.0,9.3,1024.0,237.0,spring
1632985200.0,9.9,,,,,,autumn
1669366800.0,6.8,,0.0,13.0,1013.7,245.0,autumn
1667433600.0,12.4,,3.5,24.1,1006.7,205.0,autumn
1683352800.0,11.5,,0.0,7.4,1014.5,165.0,spring
1630778400.0,16.6,,,,,,summer
1656792000.0,14.0,,0.0,11.1,1017.9,240.0,summer
1694185200.0,29.2,,,11.1,1016.0,242.0,summer
1676523600.0,7.1,,0.30000000000000004,11.1,1020.8,198.0,winter
1654228800.0,11.0,,0.0,5.4,1018.0,20.0,spring
1658005200.0,17.8,,0.0,11.1,1025.7,157.0,summer
1643644800.0,5.4,,0.0,24.1,1026.5,317.0,winter
1681812000.0,10.7,,0.0,,,,spring
1676037600.0,7.5,,0.0,16.7,1036.3,239.0,winter
1669150800.0,5.0,,,,,,autumn
1694869200.0,25.1,,0.0,,,,summer
1618333200.0,8.4,,0.0,,,,spring
1644944400.0,8.5,,,20.4,1003.6,246.0,winter
1642050000.0,1.3,,0.0,5.5,1042.2,234.0,winter
1645581600.0,3.6,,,11.1,1025.0,237.0,winter
1658174400.0,25.5,,0.0,11.1,1017.0,136.0,summer
1658854800.0,18.0,,0.0,11.1,1020.0,111.0,summer
1643598000.0,5.9,,0.0,31.5,1018.4,286.0,winter
1651759200.0,17.6,,0.0,14.8,1024.2,324.0,spring
1642057200.0,1.0,,0.0,5.5,1042.2,237.0,winter
1692720000.0,22.8,,0.0,18.5,1019.8,259.0,summer
1663232400.0,15.6,,0.0,13.0,1012.6,317.0,summer
1636426800.0,10.6,,0.0,11.1,1022.9,216.0,autumn
1664434800.0,8.0,,,5.5,1002.3,349.0,autumn
1692122400.0,19.1,,0.0,9.3,1017.8,228.0,summer
1694487600.0,16.0,,0.0,,,,summer
1620511200.0,12.4,,,22.2,1001.4,201.0,spring
1670446800.0,-0.9,,0.0,7.4,1017.8,298.0,autumn
1640541600.0,7.6,,0.2,7.4,1000.2,218.0,winter
1669978800.0,5.0,,,13.0,1025.8,26.0,autumn
1665100800.0,11.5,,0.0,14.8,1024.3,215.0,autumn
1657807200.0,24.0,,0.0,,,,summer
1631782800.0,18.5,,,9.3,1018.2,242.0,summer
1655654400.0,16.4,,0.0,16.7,1014.0,27.0,spring
1624795200.0,19.7,,1.1,18.5,1014.9,60.0,summer
1642510800.0,4.8,,0.0,7.4,1037.7,197.0,winter
1654488000.0,13.0,,0.2,13.0,1013.0,240.0,spring
1662357600.0,17.4,,0.0,7.4,1016.1,202.0,summer
1672146000.0,7.4,,0.0,,,,winter
1692403200.0,19.8,,0.30000000000000004,,,,summer
1650387600.0,12.2,,0.0,16.7,1016.1,28.0,spring
1640959200.0,13.7,,0.0,24.1,1017.0,241.0,winter
1680134400.0,10.8,,0.0,24.1,1002.1,223.0,spring
1662210000.0,22.2,,0.0,16.7,1009.3,205.0,summer
1690048800.0,15.2,,0.6000000000000001,,,,summer
1646229600.0,6.5,,0.4,14.8,1020.3,119.0,winter
1688014800.0,15.3,,1.4,11.1,1014.9,320.0,summer
1685977200.0,17.6,,,16.7,1023.3,40.0,spring
1640286000.0,8.9,,0.0,14.8,1006.6,240.0,winter
1664229600.0,9.0,,0.1,,,,autumn
1626235200.0,13.8,,,13.0,1017.3,319.0,summer
1633075200.0,14.8,,1.3,20.4,1008.6,224.0,autumn
1656338400.0,18.1,,,24.1,1016.3,247.0,summer
1642316400.0,3.6,,0.1,9.3,1023.6,243.0,winter
1662526800.0,15.0,,0.0,,,,summer
1661871600.0,21.2,,0.0,18.5,1022.8,42.0,summer
1638802800.0,5.4,,0.6000000000000001,16.7,1004.5,233.0,autumn
1636153200.0,6.4,,0.0,11.1,1028.9,230.0,autumn
1630825200.0,16.1,,,11.1,1020.9,62.0,summer
1679882400.0,2.1,,0.0,9.3,1022.6,332.0,spring
1674997200.0,7.1,,0.0,16.7,1025.9,246.0,winter
1627743600.0,18.4,,1.0,13.0,1009.3,271.0,summer
1687438800.0,24.8,,0.0,,,,summer
1624024800.0,15.2,,2.8,,,,spring
1656093600.0,17.9,,0.0,,,,summer
1659531600.0,26.1,,0.0,24.1,1012.7,238.0,summer
1655557200.0,22.1,,0.2,18.5,1016.5,26.0,spring
1696280400.0,18.7,,0.0,9.3,1009.1,205.0,autumn
1624564800.0,15.8,,,11.1,1020.0,243.0,summer
1657990800.0,23.7,,,14.8,1024.7,152.0,summer
1679529600.0,9.5,,0.30000000000000004,25.9,996.9,221.0,spring
1625065200.0,15.9,,0.0,13.0,1017.3,337.0,summer
1634554800.0,14.5,,,16.7,1015.9,184.0,autumn
1637089200.0,8.6,,,9.3,1020.6,215.0,autumn
1676977200.0,9.2,,0.0,9.3,1019.1,232.0,winter
1682967600.0,12.3,,0.0,9.3,1020.3,325.0,spring
1618822800.0,11.3,,0.0,5.5,1022.8,73.0,spring
1638745200.0,3.7,,,16.7,1014.8,332.0,autumn
1676210400.0,8.7,,0.0,9.3,1037.2,157.0,winter
1625900400.0,14.1,,,7.4,1017.1,242.0,summer
1694160000.0,23.8,,0.0,5.5,1016.8,231.0,summer
1619971200.0,11.2,,0.1,13.0,1019.9,258.0,spring
1676584800.0,9.6,,0.0,16.7,1019.8,239.0,winter
1642338000.0,7.0,,0.0,11.1,1026.6,297.0,winter
1670860800.0,-0.8,,0.0,5.5,1009.4,99.0,autumn
1643364000.0,4.1,,0.0,7.4,1036.2,228.0,winter
1696899600.0,14.0,,0.0,,,,autumn
1674198000.0,0.1,,0.0,14.8,1016.5,289.0,winter
1689444000.0,16.7,,0.0,29.6,1001.8,227.0,summer
1626782400.0,27.9,,0.1,11.1,1019.7,198.0,summer
1652544000.0,19.7,,,11.1,1019.8,163.0,spring
1630040400.0,11.3,,0.0,13.0,1022.9,352.0,summer
1660654800.0,22.0,,3.8,,,,summer
1669417200.0,6.5,,0.0,,,,autumn
1675350000.0,10.5,,,24.1,1027.0,265.0,winter
1655726400.0,18.4,,0.0,,,,spring
1670796000.0,-1.5,,1.3,,,,autumn
1694466000.0,18.8,,0.0,7.4,1013.3,231.0,summer
1617922800.0,5.4,,0.0,13.0,1016.3,227.0,spring
1619568000.0,5.5,,0.0,9.3,1007.6,50.0,spring
1622307600.0,16.6,,0.0,14.8,1027.8,90.0,spring
1650456000.0,15.7,,0.0,20.4,1015.7,74.0,spring
1630260000.0,14.9,,,16.7,1024.7,17.0,summer
1653721200.0,13.3,,,14.8,1027.1,337.0,spring
1673150400.0,7.0,,0.0,20.4,996.9,204.0,winter
1660878000.0,17.0,,0.0,11.1,1013.3,240.0,summer
1628989200.0,14.3,,,9.3,1016.4,220.0,summer
1687507200.0,21.0,,0.0,11.1,1023.4,253.0,summer
1678168800.0,1.9,,,7.4,999.2,319.0,winter
1668945600.0,9.2,,0.0,20.4,1007.3,278.0,autumn
1633946400.0,11.7,,,13.0,1031.1,329.0,autumn
1620730800.0,13.2,,0.1,14.8,1007.8,194.0,spring
1632895200.0,8.8,,0.0,,,,autumn
1633399200.0,12.4,,2.5,,,,autumn
1638475200.0,-0.9,,,9.3,1014.7,284.0,autumn
1697295600.0,11.9,,0.0,11.1,1019.5,307.0,autumn
1619694000.0,9.6,,,,,,spring
1639828800.0,7.5,,0.0,13.0,1039.7,82.0,autumn
1620158400.0,6.2,,0.0,16.7,1004.8,283.0,spring
1625302800.0,18.8,,0.0,,,,summer
1657926000.0,15.0,,0.0,9.3,1023.6,332.0,summer
1652230800.0,10.8,,0.0,11.1,1011.7,218.0,spring
1657148400.0,15.4,,0.0,14.8,1024.5,285.0,summer
1663794000.0,13.7,,0.0,7.4,1024.4,177.0,summer
1640646000.0,9.5,,,13.0,988.4,171.0,winter
1650812400.0,15.6,,0.0,24.1,1009.6,46.0,spring
1626544800.0,23.2,,0.0,11.1,1027.0,67.0,summer
1661148000.0,15.4,,0.0,7.4,1014.9,200.0,summer
1696766400.0,23.5,,,,,,autumn
1671148800.0,-3.1,,,11.1,1014.9,347.0,autumn
1631804400.0,20.5,,0.0,11.1,1016.9,239.0,summer
1667476800.0,10.8,,0.0,11.1,999.7,273.0,autumn
1641171600.0,8.5,,0.0,24.1,1011.4,238.0,winter
1680292800.0,9.4,,0.30000000000000004,22.2,994.5,287.0,spring
1667937600.0,11.3,,0.0,,,,autumn
1646161200.0,6.9,,,14.8,1025.2,63.0,winter
1653026400.0,12.1,,0.30000000000000004,7.4,1019.3,252.0,spring
1657159200.0,14.1,,0.0,16.7,1025.0,308.0,summer
1673402400.0,8.6,,0.0,22.2,1005.6,256.0,winter
1667955600.0,10.6,,,18.5,1000.1,213.0,autumn
1646114400.0,7.5,,,,,,winter
1676102400.0,6.6,,0.0,11.1,1036.7,246.0,winter
1623200400.0,11.6,,0.0,9.3,1022.7,233.0,spring
1664805600.0,16.1,,,13.0,1024.4,186.0,autumn
1677578400.0,4.2,,0.0,16.7,1033.7,8.0,winter
1622242800.0,11.2,,,7.4,1024.7,80.0,spring
1650207600.0,16.5,,,18.5,1019.7,142.0,spring
1695024000.0,18.0,,0.0,22.2,1000.9,209.0,summer
1656165600.0,17.7,,0.0,,,,summer
1646474400.0,4.2,,0.2,22.2,1023.9,351.0,winter
1671260400.0,-2.6,,0.0,7.4,1021.9,180.0,autumn
1665648000.0,12.1,,0.0,5.5,1016.3,308.0,autumn
1692925200.0,14.4,,0.0,13.0,1010.6,331.0,summer
1622768400.0,12.6,,,9.3,1021.8,305.0,spring
1623445200.0,16.8,,,11.1,1019.8,262.0,spring
1668355200.0,13.5,,0.0,11.1,1017.1,108.0,autumn
1656608400.0,15.7,,1.2,14.8,1012.3,223.0,summer
1623067200.0,21.4,,0.2,13.0,1023.6,210.0,spring
1686430800.0,18.5,,0.0,13.0,1014.2,66.0,spring
1694476800.0,17.0,,0.0,7.4,1013.1,224.0,summer
1667052000.0,18.9,,0.0,14.8,1011.7,177.0,autumn
1642352400.0,5.5,,0.0,11.1,1029.3,296.0,winter
1670079600.0,5.0,,0.0,18.5,1019.0,47.0,autumn
1697806800.0,15.4,,0.0,,,,autumn
1629723600.0,19.9,,0.0,18.5,1028.0,17.0,summer
1636290000.0,10.5,,0.0,24.1,1021.3,303.0,autumn
1677204000.0,0.1,,0.0,7.4,1018.4,289.0,winter
1633759200.0,9.6,,0.0,5.5,1028.8,24.0,autumn
1667890800.0,12.2,,0.0,22.2,997.1,200.0,autumn
1630166400.0,18.2,,0.0,,,,summer
1667347200.0,9.7,,0.0,24.1,1010.6,237.0,autumn
1669644000.0,9.2,,1.1,,,,autumn
1644868800.0,5.5,,0.0,,,,winter
1693026000.0,11.6,,0.0,9.3,1008.4,231.0,summer
1626688800.0,26.6,,0.0,,,,summer
1618390800.0,8.4,,,,,,spring
1632078000.0,14.6,,,,,,summer
1675976400.0,1.6,,0.0,7.4,1036.7,269.0,winter
1657929600.0,14.3,,0.0,9.3,1023.9,338.0,summer
1632063600.0,17.2,,0.7000000000000001,11.1,1015.0,306.0,summer
1695088800.0,12.3,,0.0,18.5,1008.3,216.0,summer
1672063200.0,6.4,,0.0,20.4,1018.1,254.0,winter
1639929600.0,4.7,,0.1,11.1,1033.1,27.0,autumn
1638658800.0,4.5,,0.1,,,,autumn
1638694800.0,4.0,,0.0,27.8,1004.1,323.0,autumn
1663225200.0,13.5,,0.0,9.3,1012.2,320.0,summer
1677193200.0,1.3,,,5.5,1020.0,346.0,winter
1641657600.0,8.1,,0.0,24.1,991.9,264.0,winter
1651611600.0,10.1,,0.0,7.4,1020.6,144.0,spring
1642176000.0,4.1,,0.0,5.5,1035.0,58.0,winter
1681596000.0,6.5,,0.0,3.7,1025.7,133.0,spring
1622800800.0,15.5,,1.1,,,,spring
1655092800.0,13.0,,0.0,14.8,1025.0,290.0,spring
1655359200.0,16.8,,0.0,5.5,1021.7,330.0,spring
1654005600.0,15.3,,0.1,20.4,1018.2,360.0,spring
1668492000.0,10.6,,0.0,20.4,999.6,167.0,autumn
1696161600.0,22.0,,0.0,22.2,1020.4,213.0,autumn
1690660800.0,15.5,,0.0,,,,summer
1681066800.0,10.1,,0.0,11.1,1018.0,146.0,spring
1649822400.0,8.1,,0.0,9.3,1013.1,201.0,spring
1638230400.0,4.3,,,18.5,1013.9,256.0,autumn
1673139600.0,7.4,,0.0,,,,winter
1632571200.0,19.5,,0.1,9.3,1014.1,216.0,autumn
1642752000.0,-1.3,,0.0,,,,winter
1647626400.0,10.9,,0.0,14.8,1042.3,77.0,winter
1620288000.0,7.2,,0.1,7.4,1005.7,226.0,spring
1618257600.0,3.1,,,5.5,1031.7,128.0,spring
1637460000.0,7.1,,,13.0,1017.4,312.0,autumn
1619676000.0,4.3,,,16.7,1010.8,347.0,spring
1683615600.0,12.6,,0.0,,,,spring
1685404800.0,7.6,,0.0,16.7,1029.5,35.0,spring
1683928800.0,9.1,,0.0,,,,spring
1648119600.0,15.0,,0.0,5.5,1030.6,181.0,spring
1622102400.0,13.2,,0.0,9.3,1020.6,318.0,spring
1642852800.0,4.9,,0.0,11.1,1038.0,301.0,winter
1639897200.0,5.8,,0.0,7.4,1036.1,32.0,autumn
1678107600.0,6.2,,0.30000000000000004,,,,winter
1682812800.0,8.0,,0.0,7.4,1022.9,136.0,spring
1688047200.0,21.2,,0.0,16.7,1015.6,340.0,summer
1620244800.0,5.1,,0.0,7.4,1009.9,265.0,spring
1631822400.0,15.5,,0.0,9.3,1017.4,211.0,summer
1645743600.0,2.6,,,,,,winter
1634785200.0,9.2,,0.0,27.8,997.5,283.0,autumn
1618743600.0,10.9,,0.0,,,,spring
1667152800.0,13.1,,0.0,13.0,1015.6,204.0,autumn
1620378000.0,10.8,,0.0,14.8,1016.5,290.0,spring
1667487600.0,10.1,,0.0,11.1,998.9,258.0,autumn
1629594000.0,14.6,,0.9,,,,summer
1680307200.0,9.1,,0.1,18.5,998.6,307.0,spring
1622336400.0,7.5,,0.0,9.3,1029.9,43.0,spring
1695960000.0,16.4,,0.0,11.1,1011.8,238.0,autumn
1680634800.0,6.5,,0.0,9.3,1025.9,145.0,spring
1661965200.0,18.7,,0.0,20.4,1023.1,53.0,summer
1655395200.0,25.3,,0.0,14.8,1021.4,195.0,spring
1691251200.0,14.7,,0.2,20.4,1002.3,355.0,summer
1697104800.0,14.7,,0.1,,,,autumn
1653804000.0,11.3,,0.0,14.8,1023.7,352.0,spring
1689577200.0,15.4,,0.0,16.7,1017.0,246.0,summer
1620226800.0,9.7,,0.4,14.8,1009.8,280.0,spring
1618671600.0,10.8,,,,,,spring
1660467600.0,27.8,,0.0,11.1,1007.8,58.0,summer
1676206800.0,8.7,,0.0,9.3,1037.7,159.0,winter
1620691200.0,7.9,,,7.4,1006.8,174.0,spring
1677798000.0,3.0,,,14.8,1027.4,22.0,winter
1654376400.0,14.0,,0.0,,,,spring
1619074800.0,5.9,,0.0,,,,spring
1665500400.0,13.9,,0.0,,,,autumn
1677459600.0,0.5,,0.0,13.0,1031.5,8.0,winter
1623949200.0,18.9,,0.30000000000000004,,,,spring
1688767200.0,18.8,,0.0,,,,summer
1664769600.0,8.2,,0.0,1.8,1027.3,156.0,autumn
1681023600.0,7.7,,0.0,9.3,1023.8,133.0,spring
1670148000.0,3.2,,0.30000000000000004,14.8,1016.8,47.0,autumn
1624971600.0,16.5,,0.30000000000000004,,,,summer
1694656800.0,12.6,,,,,,summer
1629579600.0,15.5,,0.0,9.3,1015.0,207.0,summer
1690984800.0,16.5,,0.2,18.5,985.4,228.0,summer
1675479600.0,5.6,,0.0,9.3,1036.4,267.0,winter
1651957200.0,10.8,,0.0,9.3,1028.5,61.0,spring
1673082000.0,9.9,,0.8,29.6,1000.8,181.0,winter
1684461600.0,8.4,,,5.5,1028.1,99.0,spring
1663678800.0,17.3,,0.0,,,,summer
1655222400.0,21.3,,0.0,13.0,1018.9,167.0,spring
1663948800.0,15.7,,0.30000000000000004,,,,autumn
1628946000.0,22.1,,,,,,summer
1674781200.0,3.1,,0.0,14.8,1030.7,348.0,winter
1661961600.0,20.0,,,22.2,1023.0,55.0,summer
1685145600.0,7.4,,0.0,11.1,1030.5,52.0,spring
1656439200.0,16.6,,0.0,,,,summer
1684623600.0,8.2,,,14.8,1023.4,16.0,spring
1638601200.0,4.7,,0.5,13.0,996.8,275.0,autumn
1644116400.0,8.7,,0.0,,,,winter
1621094400.0,11.0,,0.30000000000000004,11.1,999.3,273.0,spring
1654182000.0,15.1,,0.0,20.4,1016.1,317.0,spring
1628294400.0,13.3,,0.0,14.8,1000.0,204.0,summer
1646168400.0,6.8,,0.4,14.8,1024.7,74.0,winter
1690268400.0,14.0,,,11.1,1010.5,319.0,summer
1664593200.0,11.8,,0.0,18.5,1002.6,260.0,autumn
1684803600.0,8.4,,0.0,16.7,1025.7,359.0,spring
1648076400.0,7.9,,0.0,5.5,1030.7,114.0,spring
1670360400.0,2.7,,0.0,,,,autumn
1689382800.0,15.1,,,16.7,1001.5,199.0,summer
1624348800.0,12.2,,,22.2,1019.7,26.0,summer
1642899600.0,2.1,,0.0,5.5,1037.0,274.0,winter
1683903600.0,11.2,,0.0,,,,spring
1636581600.0,10.4,,0.0,,,,autumn
1681290000.0,8.8,,0.0,27.8,996.1,229.0,spring
1668056400.0,9.7,,0.0,14.8,1017.3,219.0,autumn
1621443600.0,12.1,,0.0,,,,spring
1634133600.0,14.9,,0.0,11.1,1027.5,277.0,autumn
1638252000.0,6.5,,,20.4,1013.1,269.0,autumn
1628852400.0,19.7,,,24.1,1021.1,245.0,summer
1676548800.0,10.2,,0.0,20.4,1019.4,220.0,winter
1647324000.0,4.9,,0.0,,,,winter
1634666400.0,17.5,,0.0,22.2,1009.7,212.0,autumn
1690120800.0,21.6,,0.2,27.8,1003.7,246.0,summer
1681963200.0,3.7,,0.0,,,,spring
1675051200.0,7.1,,0.0,18.5,1021.3,274.0,winter
1642428000.0,6.9,,0.0,7.4,1038.2,304.0,winter
1643043600.0,2.4,,0.0,5.5,1033.6,95.0,winter
1638388800.0,3.8,,0.0,18.5,1003.8,337.0,autumn
1648911600.0,6.1,,0.0,,,,spring
1658257200.0,27.1,,0.0,14.8,1011.1,242.0,summer
1656010800.0,18.8,,0.0,11.1,1007.9,198.0,summer
1692068400.0,11.4,,0.0,7.4,1013.5,243.0,summer
1645718400.0,5.6,,0.0,31.5,1011.5,279.0,winter
1656028800.0,14.8,,0.0,11.1,1007.5,200.0,summer
1642438800.0,4.8,,0.0,5.5,1038.8,261.0,winter
1653840000.0,14.4,,0.0,18.5,1020.0,20.0,spring
1692651600.0,16.7,,0.0,9.3,1021.8,219.0,summer
1673938800.0,-3.9,,0.0,5.5,987.8,3.0,winter
1691082000.0,18.1,,0.0,13.0,1009.0,326.0,summer
1675868400.0,5.8,,0.0,11.1,1033.1,185.0,winter
1617980400.0,9.8,,,11.1,1012.5,264.0,spring
1643245200.0,4.5,,0.0,18.5,1028.3,243.0,winter
1663030800.0,17.3,,,9.3,1011.1,2.0,summer
1675587600.0,3.3,,0.0,,,,winter
1668258000.0,15.2,,0.0,11.1,1026.6,145.0,autumn
1634428800.0,10.6,,0.0,,,,autumn
1638892800.0,6.1,,1.4,,,,autumn
1640768400.0,9.5,,0.0,14.8,1001.9,192.0,winter
1661097600.0,21.7,,,13.0,1014.9,222.0,summer
1678672800.0,11.5,,0.0,31.5,995.3,220.0,winter
1638518400.0,4.3,,,16.7,1005.3,199.0,autumn
1662516000.0,15.0,,,,,,summer
1618848000.0,14.1,,0.0,,,,spring
1633456800.0,11.4,,0.0,27.8,1006.2,269.0,autumn
1667610000.0,5.2,,0.0,,,,autumn
1636498800.0,10.6,,,11.1,1023.4,209.0,autumn
1635670800.0,11.2,,4.7,22.2,991.5,173.0,autumn
1618167600.0,2.4,,0.0,7.4,1024.1,343.0,spring
1620561600.0,18.0,,,22.2,997.1,200.0,spring
1686690000.0,15.6,,0.0,13.0,1016.2,44.0,spring
1624726800.0,18.5,,0.0,14.8,1017.3,103.0,summer
1626570000.0,15.2,,,,,,summer
1674223200.0,4.6,,0.0,18.5,1019.7,315.0,winter
1673377200.0,11.7,,0.0,29.6,1002.6,220.0,winter
1618329600.0,9.5,,0.0,,,,spring
1694901600.0,16.9,,0.0,,,,summer
1633266000.0,14.8,,,27.8,999.3,233.0,autumn
1697803200.0,15.4,,0.0,,,,autumn
1659556800.0,20.3,,0.0,11.1,1013.0,258.0,summer
1659423600.0,19.7,,0.0,18.5,1015.4,237.0,summer
1674442800.0,-3.5,,0.0,5.5,1036.9,343.0,winter
1651489200.0,14.0,,,5.5,1021.2,113.0,spring
1683943200.0,8.4,,,22.2,1025.3,9.0,spring
1657922400.0,15.9,,0.0,9.3,1023.3,327.0,summer
1694257200.0,30.1,,0.0,9.3,1015.9,218.0,summer
1686391200.0,25.9,,0.0,16.7,1013.0,97.0,spring
1653152400.0,16.4,,0.0,13.0,1019.6,257.0,spring
1694088000.0,29.7,,0.0,9.3,1016.5,83.0,summer
1694786400.0,23.9,,,13.0,1013.4,158.0,summer
1622383200.0,18.5,,0.0,16.7,1026.1,76.0,spring
1661418000.0,18.9,,2.0,9.3,1016.9,2.0,summer
1681437600.0,3.9,,0.0,9.3,1005.2,150.0,spring
1645153200.0,7.7,,,,,,winter
1656583200.0,16.6,,,,,,summer
1687255200.0,20.2,,0.0,,,,spring
1624500000.0,9.8,,,3.7,1023.2,212.0,summer
1658977200.0,13.5,,,7.4,1017.7,80.0,summer
1691798400.0,15.0,,0.0,,,,summer
1617408000.0,4.2,,0.0,16.7,1031.7,14.0,spring
1685390400.0,9.8,,,18.5,1029.1,47.0,spring
1685836800.0,9.2,,0.0,,,,spring
1680814800.0,6.0,,,13.0,1017.8,308.0,spring
1624363200.0,13.7,,,22.2,1020.8,23.0,summer
1689627600.0,14.9,,0.0,7.4,1020.6,244.0,summer
1684663200.0,15.4,,0.0,22.2,1021.9,26.0,spring
1689012000.0,18.9,,0.0,,,,summer
1659495600.0,16.6,,0.0,13.0,1013.7,223.0,summer
1685602800.0,11.5,,,20.4,1026.0,42.0,spring
1684123200.0,10.2,,0.0,14.8,1018.1,335.0,spring
1688400000.0,17.8,,0.0,,,,summer
1672516800.0,12.3,,,29.6,1001.3,220.0,winter
1651820400.0,13.9,,0.0,11.1,1026.0,244.0,spring
1675216800.0,3.8,,0.0,16.7,1024.9,254.0,winter
1631271600.0,20.2,,0.5,16.7,1010.2,224.0,summer
1619625600.0,9.3,,0.1,,,,spring
1693875600.0,15.3,,0.0,,,,summer
1665583200.0,15.4,,0.0,16.7,1019.9,234.0,autumn
1669024800.0,6.5,,,16.7,995.8,135.0,autumn
1658264400.0,22.9,,0.0,13.0,1012.3,248.0,summer
1660939200.0,16.1,,0.0,11.1,1016.8,276.0,summer
1667660400.0,11.4,,0.2,18.5,1011.6,208.0,autumn
1688979600.0,19.9,,,18.5,1020.2,214.0,summer
1680728400.0,7.7,,0.30000000000000004,13.0,1016.7,192.0,spring
1631948400.0,16.4,,0.0,7.4,1014.7,118.0,summer
1623387600.0,15.9,,0.0,,,,spring
1675558800.0,6.0,,0.0,13.0,1040.2,289.0,winter
1624100400.0,16.4,,0.0,7.4,1015.3,87.0,spring
1627920000.0,16.9,,0.1,9.3,1014.2,147.0,summer
1672686000.0,3.3,,0.0,7.4,1022.8,195.0,winter
1650294000.0,14.9,,0.0,9.3,1016.8,266.0,spring
1674093600.0,-1.5,,0.0,,,,winter
1652680800.0,15.2,,,14.8,1012.7,224.0,spring
1659535200.0,26.1,,0.0,24.1,1012.6,240.0,summer
1671202800.0,-0.5,,0.0,7.4,1019.2,297.0,autumn
1651172400.0,9.2,,0.1,13.0,1031.4,86.0,spring
1647468000.0,6.9,,0.2,20.4,1020.4,299.0,winter
1647892800.0,9.8,,0.0,11.1,1029.0,106.0,winter
1620169200.0,4.6,,0.0,14.8,1005.4,283.0,spring
1632243600.0,16.9,,0.0,,,,summer
1626512400.0,22.5,,,13.0,1028.8,20.0,summer
1652983200.0,17.0,,0.0,9.3,1020.1,245.0,spring
1657177200.0,16.3,,0.0,20.4,1027.6,341.0,summer
1682787600.0,14.8,,0.0,11.1,1021.0,133.0,spring
1694865600.0,25.0,,0.0,13.0,1013.3,77.0,summer
1617883200.0,8.8,,,20.4,1020.9,239.0,spring
1648360800.0,6.2,,0.0,13.0,1033.2,53.0,spring
1682384400.0,2.6,,0.0,,,,spring
1670634000.0,-2.8,,0.0,5.5,1009.9,256.0,autumn
1696611600.0,17.6,,,16.7,1022.7,234.0,autumn
1668168000.0,14.9,,0.0,22.2,1026.2,214.0,autumn
1683208800.0,16.3,,,16.7,1012.5,123.0,spring
1686337200.0,19.2,,0.0,16.7,1013.0,56.0,spring
1628776800.0,21.5,,0.0,20.4,1017.7,222.0,summer
1661335200.0,23.3,,0.30000000000000004,,,,summer
1626188400.0,21.1,,0.0,16.7,1014.8,345.0,summer
1642590000.0,5.7,,0.1,13.0,1025.9,247.0,winter
1659769200.0,14.5,,0.0,11.1,1029.7,357.0,summer
1626195600.0,19.8,,0.1,16.7,1015.2,357.0,summer
