timestamp,prcp,pres,rhum,season,temp,wdir,weco,wspd,count
1652367600.0,0.0,1018.0,,spring,16.3,261.0,cloudy,22.2,3530
1652371200.0,0.0,1018.1,,spring,16.2,262.0,fair,22.2,3660
1652374800.0,0.0,1018.1,54.0,spring,15.5,260.0,fair,20.4,3249
1652378400.0,0.0,1018.3,,spring,14.2,256.0,fair,16.7,2621
1652382000.0,0.0,1018.7,,spring,12.8,249.0,fair,14.8,2003
1652385600.0,0.0,1018.9,71.0,spring,11.5,248.0,fair,13.0,1282
1652389200.0,0.0,1019.1,,spring,10.6,236.0,fair,13.0,0
1652396400.0,0.0,1019.1,84.0,spring,9.5,241.0,fair,14.8,0
1652400000.0,0.0,1019.0,,spring,9.0,242.0,cloudy,14.8,0
1652403600.0,0.0,1018.9,,spring,8.9,242.0,cloudy,14.8,0
1652407200.0,0.0,1018.7,89.0,spring,8.8,243.0,cloudy,14.8,0
1652410800.0,0.0,1018.6,89.0,spring,8.9,241.0,cloudy,14.8,0
1652414400.0,0.0,1019.0,,spring,9.3,240.0,cloudy,14.8,0
1652421600.0,0.0,1019.6,,spring,11.5,248.0,cloudy,18.5,500
1652425200.0,0.0,1019.8,73.0,spring,12.9,250.0,cloudy,22.2,690
1652428800.0,0.0,1019.8,67.0,spring,14.1,255.0,cloudy,24.1,374
1652436000.0,0.0,1019.8,,spring,16.3,254.0,cloudy,25.9,354
1652443200.0,0.0,1019.5,,spring,17.8,250.0,cloudy,27.8,418
1652450400.0,0.0,1019.2,,spring,18.1,253.0,fair,25.9,0
1652454000.0,0.0,1019.1,,spring,18.3,258.0,fair,25.9,0
1652457600.0,0.0,1019.1,52.0,spring,17.9,259.0,fair,24.1,0
1652464800.0,0.0,1019.7,,spring,15.6,261.0,fair,18.5,244
1652468400.0,0.0,1020.2,,spring,13.9,260.0,fair,16.7,182
1652472000.0,0.0,1020.7,,spring,12.4,261.0,fair,13.0,122
1652479200.0,0.0,1021.1,,spring,10.2,256.0,fair,11.1,0
1652482800.0,0.0,1021.3,85.0,spring,9.2,251.0,fair,11.1,0
1652486400.0,0.0,1021.5,,spring,8.3,248.0,clear,9.3,0
1652493600.0,0.0,1021.5,,spring,7.7,245.0,fair,9.3,0
1652497200.0,0.0,1021.5,,spring,7.8,241.0,fair,7.4,0
1652500800.0,0.0,1021.7,,spring,8.1,243.0,fair,7.4,0
1652508000.0,0.0,1021.8,,spring,11.1,243.0,fair,7.4,0
1652515200.0,0.0,1021.9,70.0,spring,14.4,228.0,fair,7.4,0
1652518800.0,0.0,1021.8,,spring,16.0,225.0,fair,9.3,0
1652522400.0,0.0,1021.5,,spring,17.2,222.0,fair,9.3,0
1652529600.0,0.0,1020.8,49.0,spring,19.2,216.0,fair,9.3,0
1652536800.0,0.0,1020.1,,spring,19.8,208.0,fair,11.1,0
1652540400.0,0.0,1020.0,,spring,19.9,171.0,fair,9.3,0
1652544000.0,0.0,1019.8,50.0,spring,19.7,163.0,fair,11.1,0
1652547600.0,0.0,1019.5,55.0,spring,18.5,157.0,fair,11.1,0
1652551200.0,0.0,1019.4,63.0,spring,17.0,155.0,fair,9.3,0
1652562000.0,0.0,1019.5,,spring,14.2,117.0,fair,7.4,0
1652565600.0,0.0,1019.4,75.0,spring,13.4,111.0,fair,9.3,0
1652569200.0,0.0,1019.1,77.0,spring,12.9,107.0,cloudy,9.3,0
1652572800.0,0.0,1019.0,79.0,spring,12.5,99.0,cloudy,9.3,0
1652580000.0,0.0,1018.3,83.0,spring,11.9,92.0,cloudy,9.3,0
1652583600.0,0.0,1017.7,,spring,11.7,93.0,overcast,9.3,0
1652590800.0,0.0,1017.0,84.0,spring,12.8,86.0,cloudy,11.1,0
1652594400.0,0.1,1016.9,,spring,13.8,91.0,cloudy,13.0,0
1652598000.0,0.0,1016.7,,spring,15.2,95.0,cloudy,14.8,0
1652605200.0,0.0,1016.0,,spring,17.4,102.0,cloudy,18.5,4
1652608800.0,0.0,1015.5,61.0,spring,18.3,109.0,cloudy,16.7,10
1652626800.0,0.0,1013.0,,spring,19.3,92.0,overcast,16.7,0
1652630400.0,0.0,1012.8,,spring,18.9,91.0,overcast,14.8,0
1652634000.0,0.0,1012.5,,spring,18.2,92.0,overcast,14.8,0
1652641200.0,0.0,1012.3,71.0,spring,16.3,82.0,light rain,13.0,0
1652644800.0,0.2,1012.2,,spring,15.6,92.0,light rain,13.0,0
1652655600.0,0.3,1010.7,88.0,spring,14.6,113.0,overcast,11.1,0
1652659200.0,0.0,1010.5,90.0,spring,14.6,136.0,overcast,9.3,0
1652662800.0,0.0,1010.6,,spring,14.5,151.0,overcast,9.3,0
1652670000.0,0.0,1010.5,,spring,14.0,197.0,overcast,7.4,0
1652680800.0,0.0,1012.7,87.0,spring,15.2,224.0,overcast,14.8,24
1652684400.0,0.0,1013.5,,spring,15.7,228.0,overcast,16.7,44
1652691600.0,0.0,1014.6,,spring,17.6,242.0,overcast,20.4,24
1652695200.0,0.0,1015.0,70.0,spring,18.4,240.0,cloudy,22.2,14
1652698800.0,0.1,1015.5,,spring,19.0,238.0,cloudy,22.2,13
1652702400.0,0.0,1015.6,,spring,19.6,234.0,cloudy,24.1,91
1652709600.0,0.2,1015.9,,spring,20.0,227.0,fair,22.2,7683
1652716800.0,0.0,1016.0,,spring,19.0,226.0,fair,22.2,12451
1652724000.0,0.0,1016.8,70.0,spring,16.9,220.0,fair,16.7,9287
1652731200.0,0.0,1017.9,78.0,spring,14.6,212.0,fair,11.1,4308
1652734800.0,0.0,1018.4,82.0,spring,13.6,203.0,fair,9.3,0
1652738400.0,0.0,1018.6,,spring,13.2,199.0,fair,9.3,0
1652742000.0,0.0,1018.5,,spring,12.6,196.0,cloudy,7.4,0
1652745600.0,0.0,1018.7,,spring,12.5,187.0,cloudy,7.4,0
1652752800.0,0.0,1018.7,91.0,spring,12.0,181.0,cloudy,7.4,0
1652770800.0,0.0,1019.2,74.0,spring,17.0,180.0,fair,9.3,48252
1652785200.0,0.0,1018.0,48.0,spring,22.1,172.0,fair,13.0,24386
1652788800.0,0.0,1017.5,,spring,22.8,170.0,fair,14.8,26889
1652792400.0,0.0,1017.0,,spring,23.1,167.0,fair,14.8,12006
1652796000.0,0.0,1016.3,,spring,23.3,163.0,fair,16.7,12755
1652799600.0,0.0,1015.8,,spring,23.2,153.0,fair,16.7,15930
1652803200.0,0.0,1015.5,,spring,22.1,146.0,fair,16.7,28773
1652806800.0,0.0,1015.1,56.0,spring,20.9,149.0,cloudy,14.8,28184
1652814000.0,0.6000000000000001,1015.8,,spring,18.5,155.0,fair,11.1,9656
1652828400.0,0.0,1017.5,,spring,14.0,225.0,fair,11.1,0
1652832000.0,0.0,1018.3,,spring,12.8,230.0,fair,11.1,0
1652835600.0,0.0,1018.9,88.0,spring,11.6,237.0,fair,11.1,0
1652842800.0,0.0,1020.1,,spring,10.7,224.0,fair,9.3,0
1652846400.0,0.0,1020.5,90.0,spring,11.0,224.0,fair,9.3,0
1652850000.0,0.0,1020.9,,spring,12.0,219.0,fair,9.3,3433
1652853600.0,0.0,1021.1,,spring,13.5,222.0,fair,9.3,8999
1652857200.0,0.0,1021.3,74.0,spring,15.1,211.0,fair,9.3,18983
1652860800.0,0.0,1021.3,,spring,16.5,211.0,fair,11.1,11531
1652864400.0,0.0,1021.4,,spring,17.9,206.0,fair,11.1,6919
1652868000.0,0.0,1021.1,,spring,18.8,200.0,fair,13.0,7546
1652871600.0,0.0,1020.8,51.0,spring,19.6,194.0,fair,14.8,11217
1652875200.0,0.0,1020.2,,spring,20.3,190.0,fair,14.8,11770
1652878800.0,0.0,1019.7,46.0,spring,20.5,187.0,fair,14.8,9436
1652882400.0,0.0,1019.0,45.0,spring,20.5,176.0,fair,14.8,11304
1652886000.0,0.0,1018.4,,spring,20.5,169.0,cloudy,14.8,12093
1652889600.0,0.0,1017.9,46.0,spring,20.0,167.0,cloudy,13.0,18256
1652896800.0,0.0,1016.8,59.0,spring,17.5,167.0,light rain,7.4,11902
1652904000.0,1.8,1016.3,,spring,15.4,111.0,light rain,7.4,6174
1652907600.0,3.1,1016.1,,spring,15.4,145.0,light rain,5.5,0
1652911200.0,1.7,1016.0,80.0,spring,14.9,122.0,light rain,7.4,0
1652914800.0,1.9,1015.8,86.0,spring,14.5,123.0,light rain,7.4,0
1652918400.0,0.0,1015.9,88.0,spring,14.3,152.0,light rain,7.4,0
1652925600.0,0.0,1015.5,95.0,spring,13.4,281.0,rain,7.4,0
1652929200.0,0.0,1015.9,,spring,13.1,292.0,light rain,7.4,0
1652943600.0,0.0,1017.8,,spring,15.0,291.0,cloudy,13.0,9443
1652947200.0,0.0,1018.3,75.0,spring,15.8,288.0,cloudy,14.8,4682
1652950800.0,0.0,1018.7,,spring,17.1,293.0,cloudy,13.0,3942
1652954400.0,0.0,1019.0,,spring,17.7,281.0,fair,14.8,3799
1652958000.0,0.0,1019.4,,spring,18.4,274.0,fair,14.8,5109
1652968800.0,0.0,1019.6,,spring,19.7,260.0,fair,14.8,10147
1652976000.0,0.0,1019.7,48.0,spring,19.6,264.0,fair,13.0,11544
1652979600.0,0.0,1019.7,,spring,18.5,254.0,fair,13.0,13438
1652983200.0,0.0,1020.1,,spring,17.0,245.0,fair,9.3,9786
1652986800.0,0.0,1020.5,67.0,spring,15.5,216.0,fair,9.3,6758
1652990400.0,0.0,1021.0,,spring,14.3,216.0,cloudy,7.4,4822
1652994000.0,0.0,1020.7,77.0,spring,13.5,209.0,cloudy,7.4,0
1653012000.0,0.0,1019.7,,spring,11.3,217.0,cloudy,5.5,0
1653015600.0,0.0,1019.5,,spring,10.7,212.0,overcast,5.5,0
1653019200.0,0.0,1019.6,,spring,11.2,217.0,overcast,5.5,0
1653022800.0,0.0,1019.5,86.0,spring,11.7,233.0,light rain,5.5,1102
1653026400.0,0.3,1019.3,,spring,12.1,252.0,light rain,7.4,2247
1653030000.0,0.3,1019.0,,spring,12.4,259.0,light rain,5.5,3396
1653040800.0,0.9,1018.7,73.0,spring,13.3,259.0,light rain,11.1,849
1653044400.0,0.5,1018.4,72.0,spring,13.9,258.0,light rain,13.0,1057
1653048000.0,0.2,1018.1,,spring,14.4,254.0,light rain,14.8,1268
1653051600.0,0.0,1017.8,66.0,spring,15.2,255.0,light rain,16.7,2
1653055200.0,0.0,1017.7,,spring,15.8,255.0,light rain,18.5,3
1653058800.0,0.0,1017.4,,spring,15.6,252.0,cloudy,18.5,0
1653062400.0,0.0,1017.4,,spring,15.6,248.0,cloudy,20.4,0
1653066000.0,0.0,1017.5,,spring,15.3,245.0,cloudy,20.4,6
1653073200.0,0.1,1018.4,77.0,spring,13.3,244.0,fair,18.5,44
1653076800.0,0.0,1018.8,,spring,12.3,248.0,fair,16.7,39
1653080400.0,0.0,1019.2,,spring,11.5,246.0,fair,16.7,0
1653084000.0,0.0,1019.5,,spring,10.8,250.0,fair,16.7,0
1653087600.0,0.0,1019.8,,spring,10.1,251.0,fair,16.7,0
1653091200.0,0.0,1020.2,,spring,9.4,251.0,fair,16.7,0
1653098400.0,0.0,1020.7,93.0,spring,8.7,248.0,fair,14.8,0
1653102000.0,0.0,1020.7,93.0,spring,8.7,247.0,fair,13.0,0
1653109200.0,0.0,1021.5,,spring,10.1,249.0,cloudy,13.0,0
1653116400.0,0.0,1021.8,,spring,12.7,254.0,cloudy,13.0,0
1653123600.0,0.0,1021.8,64.0,spring,15.4,255.0,cloudy,14.8,0
1653127200.0,0.0,1021.6,,spring,16.1,254.0,cloudy,16.7,0
1653130800.0,0.0,1021.6,55.0,spring,16.8,254.0,cloudy,16.7,0
1653134400.0,0.0,1021.3,52.0,spring,17.3,253.0,cloudy,16.7,0
1653141600.0,0.0,1020.6,50.0,spring,17.6,254.0,cloudy,16.7,0
1653145200.0,0.0,1020.2,,spring,17.6,257.0,cloudy,16.7,0
1653148800.0,0.0,1019.8,50.0,spring,17.3,256.0,cloudy,14.8,0
1653152400.0,0.0,1019.6,,spring,16.4,257.0,cloudy,13.0,0
1653156000.0,0.0,1019.6,,spring,15.2,252.0,cloudy,9.3,0
1653163200.0,0.0,1020.0,,spring,12.7,237.0,fair,7.4,0
1653166800.0,0.0,1019.8,,spring,12.0,221.0,fair,7.4,0
1653177600.0,0.0,1018.8,86.0,spring,9.6,225.0,fair,5.5,0
1653192000.0,0.0,1017.1,,spring,9.5,204.0,fair,3.7,0
1653195600.0,0.0,1016.8,85.0,spring,11.0,197.0,fair,5.5,0
1653199200.0,0.0,1016.3,,spring,13.0,191.0,fair,5.5,0
1653202800.0,0.0,1015.9,,spring,15.0,184.0,fair,7.4,0
1653206400.0,0.0,1015.3,,spring,16.6,187.0,fair,9.3,0
1653213600.0,0.0,1014.2,50.0,spring,19.6,199.0,fair,9.3,0
1653220800.0,0.0,1012.6,47.0,spring,20.6,209.0,fair,11.1,0
1653224400.0,0.0,1011.8,,spring,20.6,208.0,fair,11.1,0
1653228000.0,0.0,1011.2,,spring,20.6,211.0,fair,11.1,0
1653231600.0,0.0,1010.5,,spring,20.9,197.0,fair,11.1,0
1653235200.0,0.0,1010.0,46.0,spring,20.3,195.0,fair,13.0,0
1653246000.0,0.0,1009.0,60.0,spring,16.6,184.0,fair,9.3,0
1653249600.0,0.0,1008.7,,spring,15.4,191.0,fair,7.4,0
1653260400.0,0.0,1007.6,73.0,spring,12.8,214.0,fair,5.5,0
1653264000.0,0.0,1007.0,,spring,12.2,226.0,cloudy,5.5,0
1653267600.0,0.0,1006.3,,spring,11.9,233.0,cloudy,5.5,0
1653274800.0,0.0,1005.1,84.0,spring,11.2,242.0,cloudy,3.7,0
1653278400.0,0.0,1004.6,85.0,spring,11.5,266.0,cloudy,5.5,0
1653285600.0,1.3,1003.4,80.0,spring,13.3,298.0,overcast,7.4,22
1653292800.0,2.1,1002.5,,spring,15.2,302.0,overcast,9.3,75
1653296400.0,2.0,1001.9,74.0,spring,14.9,302.0,overcast,9.3,52
1653300000.0,1.5,1001.5,,spring,15.3,299.0,light rain,11.1,56
1653303600.0,0.5,1001.3,,spring,15.7,291.0,light rain,11.1,75
1653307200.0,0.6,1001.0,,spring,15.9,286.0,light rain,11.1,42
1653318000.0,0.0,1000.1,64.0,spring,16.0,274.0,light rain,14.8,12602
1653321600.0,0.0,1000.0,,spring,15.8,273.0,cloudy,16.7,17750
1653336000.0,0.0,1001.3,,spring,11.4,262.0,cloudy,13.0,5458
1653343200.0,0.0,1001.4,,spring,10.0,260.0,light rain,13.0,0
1653346800.0,0.0,1001.3,,spring,9.7,260.0,light rain,13.0,0
1653350400.0,0.0,1001.6,,spring,9.2,259.0,light rain,13.0,0
1653357600.0,0.0,1002.0,94.0,spring,8.8,258.0,light rain,14.8,0
1653368400.0,0.0,1003.3,,spring,9.9,262.0,light rain,16.7,9126
1653375600.0,0.1,1004.4,,spring,11.9,267.0,light rain,18.5,51587
1653386400.0,0.2,1005.9,66.0,spring,14.1,269.0,rain shower,22.2,24059
1653390000.0,0.1,1006.2,,spring,14.5,269.0,rain shower,22.2,30462
1653397200.0,0.6,1007.0,63.0,spring,14.7,268.0,heavy rain shower,22.2,18538
1653400800.0,0.0,1007.3,63.0,spring,14.6,269.0,heavy rain shower,22.2,22029
1653404400.0,0.0,1007.8,,spring,14.6,270.0,heavy rain shower,20.4,24119
1653408000.0,0.9,1008.2,,spring,14.5,272.0,rain shower,20.4,35613
1653415200.0,0.0,1009.4,69.0,spring,13.0,260.0,fair,13.0,21749
1653422400.0,0.0,1010.6,,spring,10.8,240.0,fair,11.1,11567
1653426000.0,0.0,1011.1,,spring,10.0,235.0,fair,11.1,0
1653429600.0,0.0,1011.6,86.0,spring,9.4,236.0,fair,11.1,0
1653433200.0,0.0,1011.7,,spring,8.7,238.0,fair,11.1,0
1653436800.0,0.0,1011.7,90.0,spring,8.3,238.0,fair,13.0,0
1653440400.0,0.0,1011.8,,spring,8.1,235.0,fair,13.0,0
1653454800.0,0.0,1012.2,,spring,10.2,225.0,fair,14.8,3364
1653465600.0,0.0,1012.0,,spring,13.3,231.0,cloudy,24.1,7776
1653469200.0,0.0,1012.2,,spring,13.9,234.0,cloudy,25.9,5971
1653472800.0,0.0,1012.3,71.0,spring,14.6,236.0,cloudy,29.6,5991
1653476400.0,0.0,1012.1,70.0,spring,15.2,238.0,cloudy,29.6,7465
1653480000.0,0.0,1012.4,,spring,15.5,239.0,overcast,29.6,7578
1653483600.0,0.0,1012.5,70.0,spring,15.6,243.0,overcast,29.6,7349
1653490800.0,0.0,1013.0,69.0,spring,16.1,249.0,cloudy,27.8,9804
1653494400.0,0.0,1013.1,69.0,spring,16.1,254.0,cloudy,25.9,12817
1653498000.0,0.0,1013.9,,spring,15.8,258.0,cloudy,24.1,12597
1653501600.0,0.0,1014.8,,spring,15.2,256.0,cloudy,20.4,9269
1653505200.0,0.0,1015.5,75.0,spring,14.2,258.0,cloudy,18.5,6419
1653508800.0,0.0,1016.4,80.0,spring,13.1,257.0,cloudy,16.7,4309
1653512400.0,0.0,1017.1,,spring,12.2,257.0,cloudy,14.8,0
1653516000.0,0.0,1017.7,86.0,spring,11.5,257.0,cloudy,14.8,0
1653519600.0,0.0,1018.1,88.0,spring,10.8,258.0,fair,14.8,0
1653523200.0,0.0,1018.8,,spring,10.3,259.0,fair,14.8,0
1653526800.0,0.0,1019.0,,spring,9.8,259.0,fair,13.0,0
1653530400.0,0.0,1019.4,,spring,9.6,256.0,fair,13.0,0
1653534000.0,0.0,1019.7,,spring,9.6,254.0,fair,14.8,0
1653537600.0,0.0,1020.0,,spring,10.2,255.0,fair,13.0,0
1653541200.0,0.0,1020.7,,spring,11.3,259.0,fair,14.8,4930
1653544800.0,0.0,1021.1,81.0,spring,12.6,261.0,fair,16.7,15021
1653548400.0,0.0,1021.1,,spring,14.0,261.0,fair,18.5,33646
1653555600.0,0.0,1021.4,65.0,spring,16.3,261.0,fair,22.2,14231
1653562800.0,0.0,1021.5,,spring,18.0,262.0,cloudy,24.1,21847
1653573600.0,0.0,1021.4,,spring,19.0,263.0,cloudy,27.8,17782
1653577200.0,0.0,1021.4,58.0,spring,18.7,262.0,cloudy,25.9,22410
1653580800.0,0.0,1021.4,,spring,18.3,262.0,cloudy,25.9,33443
1653584400.0,0.0,1021.3,64.0,spring,17.6,263.0,cloudy,22.2,30990
1653591600.0,0.0,1022.2,,spring,15.5,261.0,cloudy,18.5,13279
1653606000.0,0.0,1023.5,87.0,spring,12.6,264.0,cloudy,14.8,0
1653609600.0,0.0,1023.6,88.0,spring,12.3,267.0,cloudy,14.8,0
1653613200.0,0.0,1023.7,89.0,spring,11.8,265.0,cloudy,14.8,0
1653620400.0,0.0,1024.0,90.0,spring,11.6,272.0,cloudy,13.0,0
1653624000.0,0.0,1024.3,,spring,11.9,275.0,cloudy,13.0,0
1653627600.0,0.0,1024.4,85.0,spring,12.5,283.0,cloudy,14.8,750
1653631200.0,0.0,1024.8,,spring,13.8,289.0,cloudy,16.7,1432
1653638400.0,0.0,1025.3,,spring,15.4,295.0,cloudy,18.5,1568
1653645600.0,0.0,1025.5,,spring,16.9,295.0,cloudy,18.5,1026
1653649200.0,0.0,1025.6,,spring,17.4,293.0,cloudy,20.4,1051
1653656400.0,0.0,1025.6,54.0,spring,18.5,294.0,cloudy,20.4,0
1653663600.0,0.0,1025.3,53.0,spring,18.5,300.0,fair,20.4,58
1653667200.0,0.0,1025.0,,spring,18.0,304.0,fair,18.5,78
1653674400.0,0.0,1025.5,62.0,spring,15.7,309.0,fair,14.8,15
1653685200.0,0.0,1026.3,,spring,11.9,303.0,fair,9.3,0
1653688800.0,0.0,1026.2,,spring,10.9,301.0,fair,9.3,0
1653692400.0,0.0,1026.4,,spring,10.2,308.0,fair,9.3,0
1653696000.0,0.0,1026.2,,spring,9.8,313.0,fair,9.3,0
1653699600.0,0.0,1026.4,,spring,9.4,319.0,fair,11.1,0
1653703200.0,0.0,1026.5,,spring,9.1,320.0,fair,11.1,0
1653706800.0,0.0,1026.5,,spring,9.1,320.0,fair,9.3,0
1653710400.0,0.0,1026.7,,spring,9.5,326.0,fair,11.1,0
1653714000.0,0.0,1026.8,,spring,10.5,329.0,fair,11.1,0
1653717600.0,0.0,1027.1,,spring,11.8,331.0,fair,13.0,0
1653721200.0,0.0,1027.1,71.0,spring,13.3,337.0,fair,14.8,0
1653724800.0,0.0,1027.3,,spring,14.6,344.0,fair,14.8,0
1653728400.0,0.0,1027.1,60.0,spring,15.4,343.0,fair,14.8,0
1653732000.0,0.0,1026.9,,spring,16.4,346.0,fair,16.7,0
1653739200.0,0.0,1026.6,51.0,spring,17.0,349.0,fair,16.7,0
1653742800.0,0.0,1025.9,50.0,spring,17.2,357.0,fair,16.7,0
1653750000.0,0.0,1025.4,,spring,16.9,12.0,fair,16.7,0
1653753600.0,0.0,1025.4,,spring,16.2,19.0,fair,16.7,0
1653757200.0,0.0,1025.5,59.0,spring,15.2,20.0,fair,14.8,0
1653760800.0,0.0,1025.5,63.0,spring,14.2,30.0,fair,13.0,0
1653768000.0,0.0,1026.0,,spring,11.7,43.0,fair,11.1,0
1653775200.0,0.0,1026.0,,spring,10.2,24.0,fair,9.3,0
1653782400.0,0.0,1025.3,,spring,9.1,1.0,fair,11.1,0
1653786000.0,0.0,1025.0,87.0,spring,8.9,357.0,fair,11.1,0
1653793200.0,0.0,1023.9,86.0,spring,8.9,355.0,fair,11.1,0
1653796800.0,0.0,1023.8,,spring,9.4,354.0,fair,11.1,0
1653804000.0,0.0,1023.7,,spring,11.3,352.0,fair,14.8,0
1653811200.0,0.0,1022.8,68.0,spring,13.6,1.0,fair,16.7,0
1653818400.0,0.0,1022.0,,spring,14.6,9.0,cloudy,18.5,0
1653825600.0,0.0,1021.3,,spring,15.6,13.0,fair,18.5,0
1653836400.0,0.3,1020.3,58.0,spring,15.2,14.0,cloudy,18.5,0
1653840000.0,0.0,1020.0,,spring,14.4,20.0,cloudy,18.5,0
1653843600.0,0.0,1020.0,,spring,13.6,23.0,fair,16.7,0
1653847200.0,0.0,1020.0,,spring,12.6,29.0,fair,16.7,0
1653850800.0,0.0,1019.9,,spring,11.5,28.0,fair,13.0,0
1653854400.0,0.0,1020.1,79.0,spring,10.6,21.0,fair,13.0,0
1653858000.0,0.0,1020.3,82.0,spring,10.0,19.0,fair,13.0,0
1653861600.0,0.0,1020.1,,spring,9.6,22.0,fair,13.0,0
1653865200.0,0.0,1020.2,87.0,spring,9.2,14.0,fair,13.0,0
1653872400.0,0.0,1019.6,89.0,spring,8.6,7.0,fair,13.0,0
1653886800.0,0.0,1019.2,,spring,9.6,11.0,cloudy,16.7,0
1653897600.0,0.1,1018.9,,spring,12.5,22.0,cloudy,20.4,0
1653908400.0,0.0,1018.0,65.0,spring,13.8,28.0,cloudy,18.5,0
1653912000.0,0.0,1017.9,64.0,spring,14.1,28.0,cloudy,20.4,0
1653919200.0,0.0,1017.5,64.0,spring,14.0,33.0,cloudy,20.4,0
1653922800.0,0.0,1017.2,,spring,13.9,38.0,cloudy,20.4,0
1653926400.0,0.0,1016.9,,spring,13.6,37.0,cloudy,18.5,0
1653937200.0,0.0,1017.6,,spring,11.3,40.0,fair,13.0,0
1653940800.0,0.0,1017.9,81.0,spring,10.3,38.0,fair,13.0,0
1653944400.0,0.0,1018.0,,spring,9.8,31.0,fair,13.0,0
1653948000.0,0.0,1018.1,87.0,spring,9.3,26.0,fair,11.1,0
1653951600.0,0.0,1018.2,89.0,spring,8.8,16.0,fair,13.0,0
1653958800.0,0.1,1017.9,,spring,8.4,9.0,cloudy,13.0,0
1653962400.0,0.3,1017.9,,spring,8.4,13.0,cloudy,13.0,0
1653966000.0,0.0,1017.6,93.0,spring,8.5,12.0,cloudy,13.0,0
1653969600.0,0.4,1017.7,,spring,8.9,6.0,cloudy,14.8,0
1653976800.0,0.0,1018.0,85.0,spring,10.9,355.0,cloudy,16.7,26
1653984000.0,0.0,1019.1,,spring,12.8,1.0,cloudy,18.5,28
1653991200.0,0.0,1018.5,,spring,14.0,358.0,cloudy,18.5,28
1653994800.0,0.0,1018.6,,spring,14.6,353.0,cloudy,20.4,17
1653998400.0,0.0,1018.5,61.0,spring,15.1,353.0,cloudy,20.4,14
1654002000.0,0.0,1018.4,61.0,spring,15.2,354.0,cloudy,20.4,0
1654005600.0,0.1,1018.2,,spring,15.3,360.0,cloudy,20.4,0
1654009200.0,1.8,1018.2,,spring,15.1,3.0,cloudy,18.5,0
1654012800.0,0.0,1018.7,64.0,spring,14.6,1.0,cloudy,18.5,0
1654016400.0,0.0,1018.7,,spring,14.0,7.0,cloudy,16.7,0
1654020000.0,0.0,1018.2,,spring,13.2,13.0,fair,14.8,0
1654023600.0,0.0,1018.4,,spring,12.2,18.0,fair,13.0,0
1654030800.0,0.0,1018.7,,spring,10.6,15.0,fair,13.0,0
1654034400.0,0.0,1018.7,87.0,spring,10.1,360.0,fair,13.0,0
1654038000.0,0.0,1018.6,,spring,9.7,337.0,fair,13.0,0
1654041600.0,0.0,1018.4,,spring,9.4,330.0,fair,13.0,0
1654045200.0,0.0,1018.4,,spring,9.1,338.0,cloudy,13.0,0
1654052400.0,0.0,1018.1,,spring,9.0,342.0,cloudy,13.0,0
1654059600.0,0.0,1018.2,,spring,10.2,329.0,cloudy,14.8,0
1654063200.0,0.0,1018.3,83.0,spring,11.2,323.0,cloudy,16.7,0
1654074000.0,0.1,1018.3,,spring,14.0,320.0,cloudy,20.4,0
1654077600.0,1.0,1018.0,,spring,14.6,320.0,cloudy,20.4,0
1654084800.0,0.0,1017.8,,spring,15.2,312.0,cloudy,20.4,0
1654088400.0,0.0,1017.6,,spring,15.4,314.0,cloudy,20.4,0
1654092000.0,0.0,1017.8,,spring,15.4,318.0,cloudy,20.4,0
1654099200.0,0.0,1017.9,,spring,14.7,300.0,cloudy,18.5,0
1654102800.0,0.0,1018.4,,spring,14.1,313.0,cloudy,16.7,0
1654106400.0,0.0,1018.5,,spring,13.3,306.0,cloudy,14.8,0
1654110000.0,0.0,1018.4,,spring,12.4,294.0,fair,13.0,0
1654113600.0,0.0,1018.5,78.0,spring,11.5,293.0,fair,11.1,0
1654117200.0,0.0,1018.4,,spring,10.8,291.0,fair,11.1,0
1654120800.0,0.0,1018.0,83.0,spring,10.3,293.0,fair,11.1,0
1654128000.0,0.0,1017.7,86.0,spring,9.6,288.0,fair,13.0,0
1654131600.0,0.0,1017.6,,spring,9.3,293.0,cloudy,13.0,0
1654146000.0,0.0,1017.1,87.0,spring,10.0,301.0,cloudy,18.5,0
1654149600.0,0.0,1017.2,,spring,11.3,301.0,cloudy,20.4,0
1654153200.0,0.0,1017.4,76.0,spring,12.3,300.0,cloudy,20.4,0
1654156800.0,0.0,1017.3,71.0,spring,13.2,298.0,cloudy,22.2,0
1654164000.0,0.0,1016.8,,spring,14.5,311.0,cloudy,22.2,0
1654167600.0,0.0,1016.7,,spring,15.0,310.0,cloudy,22.2,0
1654171200.0,0.0,1016.5,60.0,spring,15.3,311.0,cloudy,20.4,0
1654174800.0,0.0,1016.4,59.0,spring,15.4,313.0,cloudy,20.4,0
1654182000.0,0.0,1016.1,,spring,15.1,317.0,,20.4,0
1654189200.0,0.0,1019.0,,spring,18.0,90.0,,22.3,0
1654196400.0,0.0,1020.0,,spring,15.0,80.0,,20.5,0
1654200000.0,0.0,1020.0,,spring,14.0,80.0,,18.4,0
1654203600.0,0.0,1020.0,77.0,spring,14.0,80.0,,14.8,0
1654207200.0,0.0,1019.0,82.0,spring,13.0,60.0,,11.2,0
1654214400.0,0.0,1019.0,82.0,spring,12.0,70.0,,11.2,0
1654225200.0,0.0,1018.0,,spring,11.0,20.0,,5.4,0
1654228800.0,0.0,1018.0,,spring,11.0,20.0,,5.4,0
